Date,Open,Close,Volume,MA5,MA10,Return
2024-05-06 19:00:00,181.1576,181.7,12387575.0,181.557,181.99151,0.0030361578802096767
2024-05-06 20:00:00,181.71,181.82,1016071.0,181.458,181.94151,0.0006604292790313955
2024-05-06 21:00:00,181.83,181.83,94958.0,181.518,181.86251,5.4999450005606244e-05
2024-05-06 22:00:00,181.77,181.97,43305.0,181.69400000000002,181.82651,0.0007699499532529635
2024-05-06 23:00:00,181.95,182.89,469705.0,182.04199999999997,181.86849999999998,0.0050557784250150435
2024-05-07 08:00:00,183.02,183.29,71614.0,182.35999999999999,181.95850000000002,0.0021871070042102122
2024-05-07 09:00:00,183.13,183.34,34324.0,182.66400000000002,182.06099999999998,0.00027279175077751853
2024-05-07 10:00:00,183.33,183.43,40119.0,182.984,182.251,0.0004908912403185524
2024-05-07 11:00:00,183.32,183.28,87755.0,183.246,182.47,-0.000817750640571366
2024-05-07 12:00:00,183.15,183.92,2127541.0,183.452,182.74699999999999,0.003491924923614068
2024-05-07 13:00:00,183.92,183.92,13485384.0,183.578,182.969,0.0
2024-05-07 14:00:00,183.93,182.6101,13901688.0,183.43202,183.04801,-0.007122118312309695
2024-05-07 15:00:00,182.62,181.57,8829256.0,183.06002,183.02201,-0.005695741911318133
2024-05-07 16:00:00,181.5699,181.865,6393856.0,182.77702,183.01151,0.0016247177397147982
2024-05-07 17:00:00,181.87,182.6875,6039929.0,182.53052,182.99126,0.00452258543425063
2024-05-07 18:00:00,182.6801,182.4983,4548175.0,182.24618,182.91208999999998,-0.0010356483065343803
2024-05-07 19:00:00,182.49,182.37,7682339.0,182.19816,182.81509,-0.00070302024731187
2024-05-07 20:00:00,182.4,182.3948,5553175.0,182.36312,182.71157,0.00013598727860941517
2024-05-07 21:00:00,182.37,182.35,43453.0,182.46012000000002,182.61857,-0.00024562103744190777
2024-05-07 22:00:00,182.33,182.36,46716.0,182.39461999999997,182.46256999999997,5.483959418710901e-05
2024-05-07 23:00:00,182.35,182.23,27742.0,182.34096,182.29357,-0.000712875630620881
2024-05-08 08:00:00,182.3,183.34,98498.0,182.53496,182.36656,0.006091203424244162
2024-05-08 09:00:00,183.24,183.12,15783.0,182.68,182.52156,-0.0011999563652230767
2024-05-08 10:00:00,182.98,183.1,34957.0,182.82999999999998,182.64506,-0.00010921799912631188
2024-05-08 11:00:00,183.0,182.7,50483.0,182.89799999999997,182.64631,-0.002184598580010954
2024-05-08 12:00:00,182.96,182.65,183610.0,182.98200000000003,182.66148,-0.0002736726874656976
2024-05-08 13:00:00,182.7,182.1,6196004.0,182.73399999999998,182.63448,-0.003011223651793109
2024-05-08 14:00:00,182.1,182.0485,6151212.0,182.5197,182.59985,-0.0002828116419549935
2024-05-08 15:00:00,182.042,182.25,4160374.0,182.34969999999998,182.58985,0.0011068479004221954
2024-05-08 16:00:00,182.2487,182.16,4003695.0,182.24169999999998,182.56985,-0.0004938271604938458
2024-05-08 17:00:00,182.17,182.65,3629574.0,182.24169999999998,182.61185,0.002689942907334262
2024-05-08 18:00:00,182.645,182.805,3968002.0,182.3827,182.55835,0.0008486175745962285
2024-05-08 19:00:00,182.805,182.75,8128698.0,182.523,182.52135,-0.0003008670441180866
2024-05-08 20:00:00,182.74,182.4114,752784.0,182.55527999999998,182.45249,-0.001852804377565055
2024-05-08 21:00:00,182.41,182.57,595351.0,182.63727999999998,182.43949,0.0008694632024095367
2024-05-08 22:00:00,182.57,182.64,10430.0,182.63528,182.43849,0.0003834145807087319
2024-05-08 23:00:00,182.63,182.46,12409.0,182.56628,182.47449,-0.0009855453350852957
2024-05-09 08:00:00,182.75,182.2,7227.0,182.45628,182.48963999999998,-0.0014249698564069895
2024-05-09 09:00:00,182.18,182.17,3796.0,182.408,182.48164,-0.00016465422612514346
2024-05-09 10:00:00,182.3,182.35,13603.0,182.36399999999998,182.50064,0.0009880880496240152
2024-05-09 11:00:00,182.4,182.42,18147.0,182.32,182.47764,0.0003838771593089837
2024-05-09 12:00:00,182.41,182.56,96478.0,182.33999999999997,182.45314,0.0007674597083653919
2024-05-09 13:00:00,182.55,183.75,6148172.0,182.65,182.55313999999998,0.006518404907975448
2024-05-09 14:00:00,183.75,183.2999,6938558.0,182.87597999999997,182.64199,-0.0024495238095237656
2024-05-09 15:00:00,183.3,183.541,4556014.0,183.11418,182.73908999999998,0.001315330777594471
2024-05-09 16:00:00,183.55,184.02,4071066.0,183.43418000000003,182.87709,0.002609771113811156
2024-05-09 17:00:00,184.02,184.48,6277064.0,183.81818,183.07909,0.0024997282904031057
2024-05-09 18:00:00,184.48,184.52,4337375.0,183.97218,183.31109,0.00021682567215969463
2024-05-09 19:00:00,184.52,184.65,7786708.0,184.2422,183.55909,0.0007045306741816358
2024-05-09 20:00:00,184.57,184.66,1525808.0,184.46599999999998,183.79009000000002,5.4156512320557296e-05
2024-05-09 21:00:00,184.651,184.66,80710.0,184.594,184.01408999999998,0.0
2024-05-09 22:00:00,184.57,184.8,17025.0,184.658,184.23809,0.0007581501137225971
2024-05-09 23:00:00,184.75,184.79,38580.0,184.712,184.34209,-5.411255411265869e-05
2024-05-10 08:00:00,184.57,184.82,18318.0,184.746,184.4941,0.000162346447318584
2024-05-10 09:00:00,184.81,184.94,31224.0,184.802,184.63400000000001,0.0006492803809111814
2024-05-10 10:00:00,184.95,184.8,4149.0,184.82999999999998,184.71200000000002,-0.0007570022710067393
2024-05-10 11:00:00,184.85,184.79,28049.0,184.828,184.743,-5.411255411265869e-05
2024-05-10 12:00:00,184.95,184.69,132589.0,184.808,184.76,-0.0005411548243952287
2024-05-10 13:00:00,184.69,183.6,7670110.0,184.564,184.655,-0.005901781363365658
2024-05-10 14:00:00,183.62,182.55,8748379.0,184.08599999999998,184.44400000000002,-0.005718954248365921
2024-05-10 15:00:00,182.55,182.575,5267640.0,183.641,184.2355,0.00013694878115572316
2024-05-10 16:00:00,182.575,182.39,3362465.0,183.161,183.9945,-0.0010132822127892772
2024-05-10 17:00:00,182.39,182.475,3211564.0,182.718,183.76299999999998,0.000466034322057174
2024-05-10 18:00:00,182.475,182.9099,4640700.0,182.57998,183.57199,0.002383340183586787
2024-05-10 19:00:00,182.9078,182.99,7246466.0,182.66798,183.37699,0.00043792052808522573
2024-05-10 20:00:00,183.05,182.58,782261.0,182.66897999999998,183.15499,-0.0022405595934203867
2024-05-10 21:00:00,182.57,182.75,67858.0,182.74097999999998,182.95099,0.0009310986964617564
2024-05-10 22:00:00,182.82,182.82,9015.0,182.80998,182.76398999999998,0.000383036935704477
2024-05-10 23:00:00,183.05,182.5,22598.0,182.728,182.65399,-0.0017503555409692222
2024-05-13 08:00:00,184.3,184.6,82938.0,183.05,182.85899,0.011506849315068462
2024-05-13 09:00:00,184.59,184.94,46174.0,183.522,183.09548999999998,0.0018418201516793252
2024-05-13 10:00:00,184.91,185.22,50860.0,184.016,183.37849,0.0015140045420136321
2024-05-13 11:00:00,185.21,185.37,156880.0,184.526,183.66799,0.0008098477486232895
2024-05-13 12:00:00,185.28,185.49,313206.0,185.12400000000002,183.926,0.0006473539407671389
2024-05-13 13:00:00,185.5,185.185,8310165.0,185.241,184.1455,-0.0016442934929107058
2024-05-13 14:00:00,185.19,186.0798,10598498.0,185.46895999999998,184.49548,0.0048319248319248515
2024-05-13 15:00:00,186.0701,186.05,7633639.0,185.63496000000004,184.82548,-0.00016014634581504547
2024-05-13 16:00:00,186.05,186.815,7112988.0,185.92396000000002,185.22498000000002,0.0041117979037892305
2024-05-13 17:00:00,186.81,186.7801,7405047.0,186.18198,185.65299,-0.00018681583384628253
2024-05-13 18:00:00,186.78,186.815,4839603.0,186.50798,185.87448999999998,0.00018685074052317817
2024-05-13 19:00:00,186.8199,186.285,13489459.0,186.54902,186.00899,-0.0028370312876375083
2024-05-13 20:00:00,186.28,186.26,2929035.0,186.59102,186.11299000000002,-0.00013420296856969527
2024-05-13 21:00:00,186.26,186.16,32148.0,186.46002000000001,186.19198999999998,-0.0005368839256952342
2024-05-13 22:00:00,186.16,186.25,27835.0,186.35399999999998,186.26799,0.0004834550923936582
2024-05-13 23:00:00,186.25,186.14,26367.0,186.219,186.36349,-0.0005906040268457109
2024-05-14 08:00:00,186.5,187.0,34262.0,186.362,186.45551,0.004620178360373986
2024-05-14 09:00:00,187.0,187.02,43833.0,186.51399999999998,186.55251,0.00010695187165780873
2024-05-14 10:00:00,187.0,187.04,39431.0,186.69,186.57501,0.00010694043417806549
2024-05-14 11:00:00,187.01,186.5,54335.0,186.73999999999998,186.547,-0.002887082976903294
2024-05-14 12:00:00,186.9,186.32,2863550.0,186.776,186.4975,-0.0009651474530831465
2024-05-14 13:00:00,186.34,187.01,8044705.0,186.778,186.57,0.0037033061399742257
2024-05-14 14:00:00,187.02,186.99,6399244.0,186.772,186.64299999999997,-0.00010694615261206252
2024-05-14 15:00:00,187.0,186.91,4431070.0,186.746,186.71800000000002,-0.0004278303652602412
2024-05-14 16:00:00,186.92,186.779,2801374.0,186.80180000000001,186.7709,-0.0007008720774704416
2024-05-14 17:00:00,186.78,186.94,5267541.0,186.92579999999998,186.8509,0.0008619812719845452
2024-05-14 18:00:00,186.935,187.53,4151616.0,187.0298,186.9039,0.0031560928640205596
2024-05-14 19:00:00,187.5208,187.39,8166832.0,187.1098,186.9409,-0.0007465472191116876
2024-05-14 20:00:00,187.43,187.55,2133072.0,187.2378,186.99190000000002,0.0008538342494264637
2024-05-14 21:00:00,187.55,187.55,15566.0,187.392,187.0969,0.0
2024-05-14 22:00:00,187.58,187.62,51069.0,187.528,187.2269,0.0003732338043188119
2024-05-14 23:00:00,187.6,187.45,30901.0,187.512,187.2709,-0.0009060867711332262
2024-05-15 08:00:00,187.43,187.34,9022.0,187.502,187.3059,-0.0005868231528406787
2024-05-15 09:00:00,187.34,187.3,7641.0,187.452,187.3449,-0.00021351553325500182
2024-05-15 10:00:00,187.27,187.2,1294.0,187.382,187.387,-0.0005339028296851187
2024-05-15 11:00:00,187.24,187.3,28818.0,187.31799999999998,187.423,0.0005341880341881557
2024-05-15 12:00:00,187.29,187.75,1166943.0,187.37800000000001,187.445,0.002402562733582427
2024-05-15 13:00:00,187.76,188.87,7339974.0,187.68400000000003,187.59300000000002,0.005965379494008013
2024-05-15 14:00:00,188.8521,189.92,11382144.0,188.20800000000003,187.82999999999998,0.00555937946735841
2024-05-15 15:00:00,189.93,189.885,8322660.0,188.745,188.0635,-0.00018428812131421964
2024-05-15 16:00:00,189.89,190.39,6229274.0,189.363,188.3405,0.002659504436895992
2024-05-15 17:00:00,190.395,190.38,5080507.0,189.889,188.6335,-5.2523767004521804e-05
2024-05-15 18:00:00,190.385,189.975,5360314.0,190.10999999999999,188.897,-0.0021273242987708855
2024-05-15 19:00:00,189.975,189.75,12522473.0,190.07599999999996,189.142,-0.0011843663639952327
2024-05-15 20:00:00,189.72,189.78,1257746.0,190.055,189.39999999999998,0.00015810276679842497
2024-05-15 21:00:00,189.75,189.72,49523.0,189.921,189.642,-0.0003161555485298887
2024-05-15 22:00:00,189.78,189.85,22001.0,189.815,189.852,0.0006852203246889915
2024-05-15 23:00:00,189.92,189.96,17730.0,189.81199999999998,189.961,0.000579404793257907
2024-05-16 08:00:00,190.12,190.28,23678.0,189.91799999999998,189.997,0.0016845651716150408
2024-05-16 09:00:00,190.3,189.67,37663.0,189.89600000000002,189.97549999999998,-0.0032058019760353882
2024-05-16 10:00:00,189.69,189.95,42783.0,189.94199999999998,189.9315,0.0014762482205936689
2024-05-16 11:00:00,189.99,190.09,24176.0,189.99,189.90249999999997,0.0007370360621216888
2024-05-16 12:00:00,189.95,190.0,176652.0,189.998,189.905,-0.0004734599400284255
2024-05-16 13:00:00,190.02,190.4999,9109532.0,190.04198000000002,189.97999,0.00263105263157893
2024-05-16 14:00:00,190.5,190.335,7272613.0,190.17497999999998,190.03549,-0.0008656172522924617
2024-05-16 15:00:00,190.34,190.0186,5897726.0,190.18869999999998,190.06535000000002,-0.0016623322037461095
2024-05-16 16:00:00,190.01,190.329,4200092.0,190.2365,190.11325,0.0016335242970952084
2024-05-16 17:00:00,190.32,190.19,3404027.0,190.2745,190.13625000000002,-0.0007303143504143352
2024-05-16 18:00:00,190.185,189.94,3587803.0,190.16252,190.10224999999997,-0.001314474998685525
2024-05-16 19:00:00,189.94,189.91,8531003.0,190.07752,190.12625,-0.00015794461408866556
2024-05-16 20:00:00,189.84,189.74,2893190.0,190.0218,190.10525,-0.0008951608656731478
2024-05-16 21:00:00,189.74,189.78,14345.0,189.91199999999998,190.07425,0.0002108147991988618
2024-05-16 22:00:00,189.78,189.9378,27700.0,189.86156,190.06803,0.0008314890926336222
2024-05-16 23:00:00,189.9,190.0,16809.0,189.87356,190.01804,0.0003274756262312717
2024-05-17 08:00:00,189.78,189.58,11746.0,189.80756000000002,189.94254,-0.002210526315789408
2024-05-17 09:00:00,189.65,189.75,2130.0,189.80956,189.91568,0.0008967190631922539
2024-05-17 10:00:00,189.75,189.72,2816.0,189.79756000000003,189.85478,-0.00015810276679842497
2024-05-17 11:00:00,189.74,189.82,22738.0,189.774,189.81778,0.0005270925574530588
2024-05-17 12:00:00,189.78,189.9573,69651.0,189.76546000000002,189.81951,0.0007233168264672343
2024-05-17 13:00:00,189.94,190.4,7484090.0,189.92946,189.86851000000001,0.0023305237545490597
2024-05-17 14:00:00,190.4,189.965,4670270.0,189.97246,189.89101,-0.0022846638655462303
2024-05-17 15:00:00,189.98,189.58,3308968.0,189.94446,189.87101,-0.0020266891269443894
2024-05-17 16:00:00,189.5787,189.9489,3050027.0,189.97024000000002,189.87212000000002,0.0019458803671273152
2024-05-17 17:00:00,189.95,189.81,2830044.0,189.94078,189.85312,-0.0007312492991536497
2024-05-17 18:00:00,189.8187,189.9738,2888843.0,189.85554000000002,189.89249999999998,0.0008629682313893317
2024-05-17 19:00:00,189.9781,189.93,7755566.0,189.84854,189.9105,-0.00023055810853920118
2024-05-17 20:00:00,189.87,190.04,2016660.0,189.94054,189.9425,0.0005791607434317128
2024-05-17 21:00:00,190.03,190.0,26216.0,189.95076,189.9605,-0.0002104820037886342
2024-05-17 22:00:00,190.0,190.0,3906.0,189.98876,189.96477,0.0
2024-05-17 23:00:00,189.99,189.92,14651.0,189.978,189.91676999999999,-0.0004210526315790132
2024-05-20 08:00:00,189.84,189.9,13985.0,189.972,189.91027,-0.00010530749789375427
2024-05-20 09:00:00,189.79,188.66,51857.0,189.696,189.81827,-0.00652975250131653
2024-05-20 10:00:00,188.66,188.72,26007.0,189.44,189.69538,0.0003180324393088216
2024-05-20 11:00:00,188.75,189.02,53756.0,189.244,189.61638,0.0015896566341670802
2024-05-20 12:00:00,188.98,189.26,177649.0,189.112,189.54500000000002,0.0012697069093216627
2024-05-20 13:00:00,189.3,190.9,5735064.0,189.31199999999998,189.642,0.008665328120046575
2024-05-20 14:00:00,190.91,191.48,9759170.0,189.876,189.786,0.003038239916186402
2024-05-20 15:00:00,191.4798,191.275,3660531.0,190.387,189.9135,-0.0010706078963859625
2024-05-20 16:00:00,191.27,191.615,3333594.0,190.906,190.075,0.0017775454188995081
2024-05-20 17:00:00,191.615,191.51,2895138.0,191.356,190.23399999999998,-0.0005479738016335787
2024-05-20 18:00:00,191.51,191.1794,2677748.0,191.41188,190.36194,-0.0017262806119785078
2024-05-20 19:00:00,191.185,191.08,6476885.0,191.33188,190.60394000000002,-0.0005199304946033642
2024-05-20 20:00:00,191.04,191.2,3805644.0,191.31688,190.85193999999998,0.0006280092108016334
2024-05-20 21:00:00,191.2,191.17,19920.0,191.22788,191.06694,-0.00015690376569038253
2024-05-20 22:00:00,191.17,191.12,27536.0,191.14988,191.25294,-0.000261547313908997
2024-05-20 23:00:00,191.25,191.19,12656.0,191.152,191.28194,0.00036626203432394924
2024-05-21 08:00:00,191.18,190.81,13589.0,191.098,191.21493999999998,-0.0019875516501908857
2024-05-21 09:00:00,190.8,190.77,4672.0,191.012,191.16444,-0.0002096326188354491
2024-05-21 10:00:00,190.8,191.22,17577.0,191.022,191.12493999999998,0.002358861456203746
2024-05-21 11:00:00,191.21,191.52,26197.0,191.102,191.12593999999999,0.001568873548792027
2024-05-21 12:00:00,191.29,191.39,77709.0,191.142,191.147,-0.0006787802840435666
2024-05-21 13:00:00,191.33,192.2,5719096.0,191.42,191.259,0.0042321960395005085
2024-05-21 14:00:00,192.2,192.2899,6065476.0,191.72397999999998,191.36799000000002,0.00046774193548387144
2024-05-21 15:00:00,192.2899,192.105,4949136.0,191.90097999999998,191.46149,-0.0009615689643605773
2024-05-21 16:00:00,192.11,192.1299,3041166.0,192.02295999999998,191.56248,0.0001296166159131848
2024-05-21 17:00:00,192.1271,192.4988,3817287.0,192.24471999999997,191.69336,0.0019200551293681852
2024-05-21 18:00:00,192.5,192.605,3175373.0,192.32572,191.87286,0.0005516917508057255
2024-05-21 19:00:00,192.6,192.36,7384248.0,192.33974,192.03186,-0.0012720334363073447
2024-05-21 20:00:00,192.35,192.35,1210884.0,192.38874,192.14486,-5.1985859846222324e-05
2024-05-21 21:00:00,192.36,192.4,11424.0,192.44276,192.23286,0.00025994281258129125
2024-05-21 22:00:00,192.4,192.59,13101.0,192.461,192.35286,0.0009875259875259757
2024-05-21 23:00:00,192.62,192.48,28160.0,192.436,192.38085999999998,-0.0005711615348668864
2024-05-22 08:00:00,192.42,192.01,21533.0,192.36599999999999,192.35287,-0.0024418121363258462
2024-05-22 09:00:00,192.04,191.81,9610.0,192.25799999999998,192.32336999999998,-0.0010416124160199398
2024-05-22 10:00:00,191.9,191.77,4131.0,192.132,192.28738,-0.00020853970074548794
2024-05-22 11:00:00,191.83,192.17,48572.0,192.048,192.25449999999998,0.0020858319862333903
2024-05-22 12:00:00,191.87,192.1,66363.0,191.97199999999998,192.204,-0.00036426081074045474
2024-05-22 13:00:00,192.08,192.47,3715119.0,192.064,192.215,0.0019260801665799301
2024-05-22 14:00:00,192.44,192.08,4127990.0,192.118,192.18800000000002,-0.002026289811399108
2024-05-22 15:00:00,192.0801,191.829,3989808.0,192.1298,192.1309,-0.0013067471886714116
2024-05-22 16:00:00,191.83,191.3,2520530.0,191.9558,192.0019,-0.002757664378170122
2024-05-22 17:00:00,191.3085,190.855,3213385.0,191.70680000000002,191.8394,-0.0023261892315735574
2024-05-22 18:00:00,190.85,190.81,3330027.0,191.3748,191.7194,-0.0002357810903564879
2024-05-22 19:00:00,190.815,190.98,5941960.0,191.1548,191.6364,0.0008909386300507703
2024-05-22 20:00:00,190.9,190.5,1071613.0,190.889,191.50939999999997,-0.002513352183474656
2024-05-22 21:00:00,190.52,190.69,107526.0,190.767,191.3614,0.0009973753280839775
2024-05-22 22:00:00,190.69,190.61,46982.0,190.71800000000002,191.2124,-0.0004195290786091776
2024-05-22 23:00:00,190.61,190.46,30835.0,190.648,191.0114,-0.0007869471696133764
2024-05-23 08:00:00,190.65,190.78,17940.0,190.608,190.8814,0.001680142812138996
2024-05-23 09:00:00,190.77,190.83,10092.0,190.674,190.7815,0.0002620819792431668
2024-05-23 10:00:00,190.83,190.85,7047.0,190.70600000000002,190.7365,0.00010480532411036948
2024-05-23 11:00:00,190.85,191.25,31308.0,190.834,190.776,0.0020958868221116356
2024-05-23 12:00:00,190.85,191.32,174953.0,191.006,190.827,0.00036601307189538916
2024-05-23 13:00:00,191.34,189.42,6438266.0,190.734,190.671,-0.009931005644992712
2024-05-23 14:00:00,189.42,188.725,7652417.0,190.313,190.4935,-0.003669095132509731
2024-05-23 15:00:00,188.73,189.685,3737963.0,190.07999999999998,190.393,0.005086766459133703
2024-05-23 16:00:00,189.685,188.79,3134543.0,189.588,190.21099999999998,-0.004718348841500436
2024-05-23 17:00:00,188.78,187.595,4585046.0,188.84300000000002,189.92450000000002,-0.006329784416547451
2024-05-23 18:00:00,187.59,187.27,4366927.0,188.413,189.5735,-0.0017324555558516411
2024-05-23 19:00:00,187.27,186.91,8567439.0,188.05,189.1815,-0.0019223580925936542
2024-05-23 20:00:00,186.88,186.97,1811549.0,187.507,188.7935,0.00032101011181853446
2024-05-23 21:00:00,187.0,187.01,132685.0,187.151,188.36950000000002,0.00021393806493016015
2024-05-23 22:00:00,187.08,187.2999,43147.0,187.09197999999998,187.96749,0.0015501844821133477
2024-05-23 23:00:00,187.17,187.28,26230.0,187.09398000000002,187.75349,-0.00010624671983277573
2024-05-24 08:00:00,187.9,188.4,51566.0,187.39198000000002,187.72098999999997,0.0059803502776591445
2024-05-24 09:00:00,188.36,188.07,9946.0,187.61198,187.55949,-0.0017515923566879645
2024-05-24 10:00:00,188.18,188.35,9997.0,187.87998,187.51549,0.0014888073589620946
2024-05-24 11:00:00,188.35,188.01,49683.0,188.022,187.55698999999998,-0.0018051499867268565
2024-05-24 12:00:00,188.25,188.2,175057.0,188.206,187.64999,0.0010105845433753403
2024-05-24 13:00:00,188.23,188.75,5527843.0,188.27599999999998,187.83399,0.0029224229543039926
2024-05-24 14:00:00,188.75,189.7401,5492577.0,188.61002000000002,188.11100000000002,0.0052455629139073505
2024-05-24 15:00:00,189.75,190.175,4394291.0,188.97502,188.42749999999998,0.002292082696277692
2024-05-24 16:00:00,190.175,190.355,3197279.0,189.44402,188.73300999999998,0.0009464966478242587
2024-05-24 17:00:00,190.36,190.075,2662975.0,189.81902,189.01251,-0.0014709358829555364
2024-05-24 18:00:00,190.075,190.21,2751049.0,190.11102,189.19351,0.000710245955543966
2024-05-24 19:00:00,190.2,190.0,5125687.0,190.16299999999998,189.38651,-0.0011040428999527256
2024-05-24 20:00:00,189.98,190.0,882722.0,190.128,189.55151,0.0
2024-05-24 21:00:00,189.99,189.99,14537.0,190.055,189.74951000000001,-5.263157894732055e-05
2024-05-24 22:00:00,190.0,190.09,18345.0,190.05800000000002,189.93851,0.0005263434917626944
2024-05-24 23:00:00,190.1,189.95,11219.0,190.006,190.05851,-0.0007364932400442673
2024-05-28 08:00:00,190.8,194.29,279473.0,190.864,190.5135,0.02284811792576996
2024-05-28 09:00:00,194.2,194.5,115785.0,191.764,190.946,0.0010808585104740748
2024-05-28 10:00:00,194.6,193.7,114057.0,192.506,191.28050000000002,-0.004113110539845817
2024-05-28 11:00:00,193.69,193.5,233033.0,193.188,191.623,-0.0010325245224573497
2024-05-28 12:00:00,193.56,192.98,444818.0,193.794,191.9,-0.0026873385012920427
2024-05-28 13:00:00,192.96,191.05,9755175.0,193.14600000000002,192.005,-0.010001036376826502
2024-05-28 14:00:00,191.05,191.645,7172457.0,192.575,192.1695,0.00311436796650091
2024-05-28 15:00:00,191.66,191.475,4452949.0,192.13000000000002,192.31799999999998,-0.0008870567977250432
2024-05-28 16:00:00,191.47,191.3057,3753526.0,191.69114,192.43957,-0.0008841885363624112
2024-05-28 17:00:00,191.305,190.3222,3774379.0,191.15958,192.47679,-0.005140986389846159
2024-05-28 18:00:00,190.33,189.72,5327174.0,190.89358000000001,192.01979,-0.0031641080231313554
